1256.900024 	72.00441 		
1256.800049 	69.42383 		
1256.699951 	66.63961 		
1256.599976 	63.90845 		
1256.5 	61.03111 		
1256.400024 	58.06283 		
1256.300049 	54.17958 		
1256.199951 	51.01527 		
1256.099976 	47.77544 		
1256 	44.4418 		
1255.900024 	40.54953 		
1255.800049 	37.90825 		
1255.699951 	34.86338 		
1255.599976 	32.04972 		
1255.5 	28.98804 		
1255.400024 	26.4444 		
1255.300049 	24.26461 		
1255.199951 	22.06758 		
1255.099976 	19.83897 		
1255 	17.92533 		
1254.900024 	16.34742 		
1254.800049 	14.71113 		
1254.699951 	13.54824 		
1254.599976 	11.93568 		
1254.5 	10.82567 		
1254.400024 	9.791413 		
1254.300049 	8.953053 		
1254.199951 	7.898091 		
1254.099976 	7.170208 		
1254 	6.602935 		
1253.900024 	5.916083 		
1253.800049 	5.150018 		
1253.699951 	4.805981 		
1253.599976 	4.528944 		
1253.5 	4.091523 		
1253.400024 	3.630735 		
1253.300049 	3.410579 		
1253.199951 	2.989763 		
1253.099976 	2.735551 		
1253 	2.572806 		
1252.900024 	2.391243 		
1252.800049 	2.188827 		
1252.699951 	1.932759 		
1252.599976 	1.714033 		
1252.5 	1.759637 		
1252.400024 	1.56888 		
1252.300049 	1.371097 		
1252.199951 	1.196723 		
1252.099976 	1.20719 		
1252 	1.035415 		
1251.900024 	1.018344 		
1251.800049 	1.055003 		
1251.699951 	0.943309 		
1251.599976 	0.839355 		
1251.5 	0.91774 		
1251.400024 	0.669156 		
1251.300049 	0.517798 		
1251.199951 	0.706593 		
1251.099976 	0.627589 		
1251 	0.658836 		
1250.900024 	0.572362 		
1250.800049 	0.493825 		
1250.699951 	0.320196 		
1250.599976 	0.306453 		
1250.5 	0.404025 		
1250.400024 	0.405166 		
1250.300049 	0.321711 		
1250.199951 	0.3281 		
1250.099976 	0.334104 		
1250 	0.397274 		
1249.900024 	0.404278 		
1249.800049 	0.32816 		
1249.699951 	0.174932 		
1249.599976 	0.230929 		
1249.5 	0.181982 		
1249.400024 	0.251625 		
1249.300049 	0.237919 		
1249.199951 	0.220951 		
1249.099976 	0.20122 		
1249 	0.209575 		
1248.900024 	0.083399 		
1248.800049 	0.133219 		
1248.699951 	0.070046 		
1248.599976 	0.077126 		
1248.5 	0.105031 		
1248.400024 	0.124425 		
1248.300049 	0.187122 		
1248.199951 	0.035934 		
1248.099976 	0.049111 		
1248 	0.158941 		
1247.900024 	0.159369 		
1247.800049 	0.174991 		
1247.699951 	0.132158 		
1247.599976 	0.034038 		
1247.5 	0.076215 		
1247.400024 	0.118527 		
1247.300049 	-0.04769 		
1247.199951 	0.042218 		
1247.099976 	-8.5E-05 		
1247 	-0.06302 		
1246.900024 	0.137762 		
1246.800049 	0.034728 		
1246.699951 	-0.01356 		
1246.599976 	0.160052 		
1246.5 	-0.02805 		
1246.400024 	0.041903 		
1246.300049 	0.062994 		
1246.199951 	0.056424 		
1246.099976 	0.237281 		
1246 	0.208437 		
1245.900024 	-0.00076 		
1245.800049 	0.076732 		
1245.699951 	-0.0197 		
1245.599976 	-0.02084 		
1245.5 	0.248109 		
1245.400024 	-0.06991 		
1245.300049 	-0.01427 		
1245.199951 	0.140584 		
1245.099976 	0.021128 		
1245 	-0.09045 	
