# H2 filter curve @ T=90K 
# H2
# Wavelength (nm)	T (%)
2083.730	 0.055061899	
2083.929	 0.058495604	
2084.129	 0.053570565	
2084.328	 0.055255968	
2084.528	 0.052873965	
2084.727	 0.060388267	
2084.926	 0.066622339	
2085.126	 0.067303225	
2085.325	 0.072560877	
2085.525	 0.068694130	
2085.724	 0.072750703	
2085.923	 0.071171358	
2086.123	 0.079518393	
2086.322	 0.088057160	
2086.522	 0.085816398	
2086.721	 0.085531324	
2086.920	 0.089356124	
2087.120	 0.095023848	
2087.319	 0.104181968	
2087.519	 0.107602753	
2087.718	 0.103201918	
2087.917	 0.111437626	
2088.117	 0.117014721	
2088.316	 0.118688665	
2088.516	 0.122681648	
2088.715	 0.126018986	
2088.914	 0.136692613	
2089.114	 0.142150745	
2089.313	 0.148212403	
2089.513	 0.155789509	
2089.712	 0.158918783	
2089.911	 0.164992228	
2090.111	 0.165912643	
2090.310	 0.177544579	
2090.510	 0.186682269	
2090.709	 0.201563612	
2090.908	 0.205687940	
2091.108	 0.213588953	
2091.307	 0.216942698	
2091.507	 0.227575168	
2091.706	 0.240379006	
2091.905	 0.255697876	
2092.105	 0.262284875	
2092.304	 0.275726140	
2092.504	 0.286418140	
2092.703	 0.295685768	
2092.902	 0.316130221	
2093.102	 0.324006230	
2093.301	 0.347579062	
2093.501	 0.357737660	
2093.700	 0.380093843	
2093.899	 0.397572845	
2094.099	 0.409306347	
2094.298	 0.433793157	
2094.498	 0.458219886	
2094.697	 0.481893361	
2094.896	 0.500878215	
2095.096	 0.531028807	
2095.295	 0.554479361	
2095.495	 0.581340253	
2095.694	 0.613764048	
2095.893	 0.645425022	
2096.093	 0.675554216	
2096.292	 0.712935090	
2096.492	 0.753545940	
2096.691	 0.788930178	
2096.890	 0.833193660	
2097.090	 0.876491964	
2097.289	 0.927909672	
2097.489	 0.983020961	
2097.688	 1.025327802	
2097.887	 1.085385323	
2098.087	 1.140913129	
2098.286	 1.205874681	
2098.486	 1.267781258	
2098.685	 1.339114070	
2098.884	 1.420071959	
2099.084	 1.504726648	
2099.283	 1.584907293	
2099.483	 1.680817485	
2099.682	 1.782243729	
2099.881	 1.876327991	
2100.081	 1.995301843	
2100.280	 2.103936672	
2100.480	 2.233827829	
2100.679	 2.385060787	
2100.878	 2.519890308	
2101.078	 2.664247036	
2101.277	 2.818634987	
2101.477	 2.999168396	
2101.676	 3.177436113	
2101.875	 3.380304575	
2102.075	 3.581721067	
2102.274	 3.822099447	
2102.474	 4.062178135	
2102.673	 4.325339317	
2102.872	 4.600148201	
2103.072	 4.875008583	
2103.271	 5.195369720	
2103.471	 5.518270016	
2103.670	 5.871190071	
2103.869	 6.225282669	
2104.069	 6.640969753	
2104.268	 7.066488266	
2104.468	 7.516978741	
2104.667	 7.968141079	
2104.866	 8.520713806	
2105.066	 9.032444954	
2105.265	 9.638407707	
2105.465	10.209087372	
2105.664	10.893319130	
2105.863	11.559057236	
2106.063	12.305427551	
2106.262	13.042491913	
2106.462	13.836279869	
2106.661	14.691467285	
2106.860	15.531204224	
2107.060	16.491641998	
2107.259	17.366909027	
2107.459	18.542165756	
2107.658	19.550701141	
2107.857	20.782058716	
2108.057	21.871372223	
2108.256	23.116594315	
2108.456	24.363908768	
2108.655	25.651878357	
2108.854	26.947238922	
2109.054	28.292900085	
2109.253	29.751487732	
2109.453	31.173938751	
2109.652	32.754802704	
2109.851	34.014163971	
2110.051	35.772766113	
2110.250	37.166305542	
2110.450	38.950710297	
2110.649	40.330581665	
2110.848	42.140987396	
2111.048	43.760875702	
2111.247	45.343635559	
2111.447	46.951084137	
2111.646	48.464653015	
2111.845	50.099056244	
2112.045	51.509075165	
2112.244	53.163806915	
2112.444	54.390926361	
2112.643	56.152378082	
2112.842	57.408100128	
2113.042	58.964813232	
2113.241	60.157958984	
2113.441	61.563449860	
2113.640	62.742561340	
2113.839	64.085838318	
2114.039	65.118583679	
2114.238	66.129508972	
2114.438	67.275901794	
2114.637	68.143531799	
2114.836	69.090286255	
2115.036	69.751075745	
2115.235	70.653091431	
2115.435	71.353637695	
2115.634	72.199493408	
2115.833	72.634696960	
2116.033	73.277900696	
2116.232	73.785995483	
2116.432	74.450538635	
2116.631	75.105636597	
2116.830	75.318336487	
2117.030	75.554565430	
2117.229	75.900260925	
2117.429	76.167366028	
2117.628	76.452163696	
2117.827	76.774566650	
2118.027	77.041442871	
2118.226	77.296897888	
2118.426	77.387763977	
2118.625	77.579986572	
2118.824	77.706977844	
2119.024	77.821754456	
2119.223	77.936500549	
2119.423	77.981369019	
2119.622	77.944244385	
2119.821	77.946678162	
2120.021	78.201736450	
2120.220	78.637275696	
2120.420	78.830764771	
2120.619	78.376213074	
2120.818	77.726730347	
2121.018	77.679702759	
2121.217	78.160163879	
2121.417	78.310112000	
2121.616	78.320259094	
2121.815	78.335868835	
2122.015	78.346664429	
2122.214	78.327247620	
2122.414	78.317909241	
2122.613	78.356155396	
2122.812	78.359069824	
2123.012	78.312736511	
2123.211	78.333030701	
2123.411	78.328132629	
2123.610	78.260993958	
2123.809	78.245223999	
2124.009	78.222930908	
2124.208	78.115707397	
2124.408	78.127975464	
2124.607	78.093406677	
2124.806	78.049888611	
2125.006	78.061622620	
2125.205	78.007591248	
2125.405	77.929656982	
2125.604	77.847778320	
2125.803	77.795257568	
2126.003	77.728919983	
2126.202	77.686416626	
2126.402	77.609840393	
2126.601	77.618202209	
2126.800	77.493843079	
2127.000	77.436737061	
2127.199	77.429855347	
2127.399	77.381195068	
2127.598	77.269348145	
2127.797	77.240379333	
2127.997	77.202957153	
2128.196	77.122764587	
2128.396	77.098693848	
2128.595	76.942176819	
2128.794	77.086410522	
2128.994	77.113029480	
2129.193	77.024513245	
2129.393	76.931648254	
2129.592	76.875984192	
2129.791	76.878807068	
2129.991	76.853393555	
2130.190	76.778205872	
2130.390	76.926132202	
2130.589	76.935592651	
2130.788	76.946571350	
2130.988	76.958633423	
2131.187	76.995468140	
2131.387	77.032485962	
2131.586	77.085052490	
2131.785	77.100891113	
2131.985	77.128234863	
2132.184	77.128341675	
2132.384	77.138504028	
2132.583	77.105674744	
2132.782	77.082702637	
2132.982	77.073440552	
2133.181	77.023803711	
2133.381	76.857635498	
2133.580	76.722152710	
2133.779	76.569053650	
2133.979	76.357856750	
2134.178	76.051452637	
2134.378	75.745796204	
2134.577	75.254096985	
2134.776	74.851356506	
2134.976	74.297851562	
2135.175	73.694183350	
2135.375	72.978500366	
2135.574	72.267402649	
2135.773	71.382728577	
