1654  	0.646447  	 	
1653.900024 	0.608101 		
1653.800049 	0.771 		
1653.699951 	0.71253 		
1653.599976 	0.740943 		
1653.5 	0.928254 		
1653.400024 	0.875082 		
1653.300049 	0.960758 		
1653.199951 	0.935203 		
1653.099976 	1.111699 		
1653 	1.151306 		
1652.900024 	1.184061 		
1652.800049 	1.199185 		
1652.699951 	1.398842 		
1652.599976 	1.40672 		
1652.5 	1.472645 		
1652.400024 	1.621587 		
1652.300049 	1.691811 		
1652.199951 	1.939509 		
1652.099976 	1.875953 		
1652 	1.973144 		
1651.900024 	2.242889 		
1651.800049 	2.265331 		
1651.699951 	2.420242 		
1651.599976 	2.560674 		
1651.5 	2.827189 		
1651.400024 	3.013633 		
1651.300049 	3.336735 		
1651.199951 	3.494714 		
1651.099976 	3.822409 		
1651 	4.111768 		
1650.900024 	4.396179 		
1650.800049 	4.752858 		
1650.699951 	5.152047 		
1650.599976 	5.532297 		
1650.5 	6.144173 		
1650.400024 	6.534501 		
1650.300049 	7.174215 		
1650.199951 	7.788266 		
1650.099976 	8.348324 		
1650 	9.266603 		
1649.900024 	9.972432 		
1649.800049 	10.94903 		
1649.699951 	11.90665 		
1649.599976 	13.08142 		
1649.5 	14.28764 		
1649.400024 	15.60689 		
1649.300049 	17.17007 		
1649.199951 	18.77414 		
1649.099976 	20.46792 		
1649 	22.1145 		
1648.900024 	24.2836 		
1648.800049 	26.36104 		
1648.699951 	28.64005 		
1648.599976 	30.76714 		
1648.5 	33.38755 		
1648.400024 	35.62953 		
1648.300049 	38.33347 		
1648.199951 	40.81927 		
1648.099976 	43.12236 		
1648 	45.80435 		
1647.900024 	48.26917 		
1647.800049 	50.40261 		
1647.699951 	52.79675 		
1647.599976 	54.9296 		
1647.5 	56.83194 		
1647.400024 	58.75775 		
1647.300049 	60.1341 		
1647.199951 	61.75523 		
1647.099976 	63.07348 		
1647 	64.38535 		
1646.900024 	65.32104 		
1646.800049 	66.29959 		
1646.699951 	67.24017 		
1646.599976 	68.10751 		
1646.5 	68.90552 		
1646.400024 	69.286 		
1646.300049 	69.98771 		
1646.199951 	70.63802 		
1646.099976 	71.18857 		
1646 	71.67967 		
1645.900024 	72.16465 		
1645.800049 	72.82552 		
1645.699951 	73.22076 		
1645.599976 	73.97402 		
1645.5 	74.48222 		
1645.400024 	74.9841 		
1645.300049 	75.52969 		
1645.199951 	75.97015 		
1645.099976 	76.41225 		
1645 	76.47276 		
1644.900024 	76.54091 		
1644.800049 	76.61597 		
1644.699951 	76.33112 		
1644.599976 	75.89028 		
1644.5 	75.35885 		
1644.400024 	74.36647 		
1644.300049 	73.30675 		
1644.199951 	72.1199 		
1644.099976 	70.56063 		
1644 	68.4389 		
1643.900024 	66.82215 		
1643.800049 	64.71409 		
1643.699951 	62.26019 		
1643.599976 	59.50637 		
1643.5 	57.09328 		
1643.400024 	54.71424 		
1643.300049 	52.22246 		
1643.199951 	49.54177 		
1643.099976 	46.8801 		
1643 	44.70501 		
1642.900024 	42.03999 		
1642.800049 	39.73113 		
1642.699951 	37.25934 		
1642.599976 	35.27158 		
1642.5 	33.13821 		
1642.400024 	31.15386 		
1642.300049 	29.0078 		
1642.199951 	27.24685 		
1642.099976 	25.69106 		
1642 	23.84017 		
1641.900024 	22.28779 		
1641.800049 	20.88087 		
1641.699951 	19.54083 		
1641.599976 	18.27801 		
1641.5 	17.0676 		
1641.400024 	15.85239 		
1641.300049 	14.98262 		
1641.199951 	13.84924 		
1641.099976 	12.90114 		
1641 	12.08299 		
1640.900024 	11.13028 		
1640.800049 	10.33975 		
1640.699951 	9.645091 		
1640.599976 	8.880458 		
1640.5 	8.154292 		
1640.400024 	7.634161 		
1640.300049 	6.933632 		
1640.199951 	6.397005 		
1640.099976 	5.948253 		
1640 	5.634216 		
1639.900024 	5.100289 		
1639.800049 	4.73962 		
1639.699951 	4.332163 		
1639.599976 	4.077159 		
1639.5 	3.824317 		
1639.400024 	3.376903 		
1639.300049 	3.160063 		
1639.199951 	2.988838 		
1639.099976 	2.808157 		
1639 	2.512123 		
1638.900024 	2.485481 		
1638.800049 	2.20867 		
1638.699951 	2.073966 		
1638.599976 	1.964394 		
1638.5 	1.673419 		
1638.400024 	1.604538 		
1638.300049 	1.617547 		
1638.199951 	1.480407 		
1638.099976 	1.412791 		
1638 	1.298487 		
1637.900024 	1.221541 		
1637.800049 	1.118158 		
1637.699951 	1.042101 		
1637.599976 	0.918242 		
1637.5 	0.987338 		
1637.400024 	0.94388 		
1637.300049 	0.954951 		
1637.199951 	0.824607 		
1637.099976 	0.708643 		
1637 	0.753424 		
1636.900024 	0.641355 		
1636.800049 	0.494068 		
1636.699951 	0.613025 		
