2258  	2.557697  	 	
2257.949951 	2.600385 		
2257.899902 	2.6245 		
2257.850098 	2.671874 		
2257.800049 	2.749134 		
2257.75 	2.808764 		
2257.699951 	2.857073 		
2257.649902 	2.882347 		
2257.600098 	2.975976 		
2257.550049 	3.079184 		
2257.5 	3.126031 		
2257.449951 	3.189619 		
2257.399902 	3.311521 		
2257.350098 	3.363495 		
2257.300049 	3.490549 		
2257.25 	3.593615 		
2257.199951 	3.647163 		
2257.149902 	3.792934 		
2257.100098 	3.796892 		
2257.050049 	3.945975 		
2257 	4.03333 		
2256.949951 	4.179567 		
2256.899902 	4.300695 		
2256.850098 	4.44131 		
2256.800049 	4.516406 		
2256.75 	4.658846 		
2256.699951 	4.760694 		
2256.649902 	4.903832 		
2256.600098 	5.008726 		
2256.550049 	5.224294 		
2256.5 	5.3467 		
2256.449951 	5.492814 		
2256.399902 	5.612476 		
2256.350098 	5.770403 		
2256.300049 	5.919135 		
2256.25 	6.169584 		
2256.199951 	6.232481 		
2256.149902 	6.427544 		
2256.100098 	6.665851 		
2256.050049 	6.932625 		
2256 	7.122065 		
2255.949951 	7.356236 		
2255.899902 	7.576478 		
2255.850098 	7.851891 		
2255.800049 	7.943746 		
2255.75 	8.224743 		
2255.699951 	8.410147 		
2255.649902 	8.852836 		
2255.600098 	9.198783 		
2255.550049 	9.386496 		
2255.5 	9.713301 		
2255.449951 	10.07392 		
2255.399902 	10.28203 		
2255.350098 	10.59291 		
2255.300049 	10.93717 		
2255.25 	11.2756 		
2255.199951 	11.75572 		
2255.149902 	12.2287 		
2255.100098 	12.67163 		
2255.050049 	13.00865 		
2255 	13.47286 		
2254.949951 	13.85669 		
2254.899902 	14.31416 		
2254.850098 	14.78563 		
2254.800049 	15.38297 		
2254.75 	16.05589 		
2254.699951 	16.45487 		
2254.649902 	16.91271 		
2254.600098 	17.61619 		
2254.550049 	18.19171 		
2254.5 	18.68639 		
2254.449951 	19.26168 		
2254.399902 	19.85184 		
2254.350098 	20.80067 		
2254.300049 	21.60341 		
2254.25 	22.16059 		
2254.199951 	22.90481 		
2254.149902 	23.75812 		
2254.100098 	24.33833 		
2254.050049 	25.11274 		
2254 	25.80488 		
2253.949951 	26.9285 		
2253.899902 	27.89801 		
2253.850098 	28.89036 		
2253.800049 	29.5768 		
2253.75 	30.72965 		
2253.699951 	31.61433 		
2253.649902 	32.54203 		
2253.600098 	33.38137 		
2253.550049 	34.58299 		
2253.5 	35.56955 		
2253.449951 	36.96043 		
2253.399902 	37.93089 		
2253.350098 	38.988 		
2253.300049 	40.10557 		
2253.25 	41.15199 		
2253.199951 	42.13501 		
2253.149902 	43.1264 		
2253.100098 	44.56961 		
2253.050049 	45.91098 		
2253 	47.21504 		
2252.949951 	48.15582 		
2252.899902 	49.35394 		
2252.850098 	50.42712 		
2252.800049 	51.56518 		
2252.75 	52.47206 		
2252.699951 	53.38046 		
2252.649902 	54.7093 		
2252.600098 	56.08733 		
2252.550049 	57.27176 		
2252.5 	58.21719 		
2252.449951 	59.34383 		
2252.399902 	60.25332 		
2252.350098 	61.12262 		
2252.300049 	61.9725 		
2252.25 	62.97847 		
2252.199951 	64.22057 		
2252.149902 	65.22466 		
2252.100098 	65.99191 		
2252.050049 	66.88903 		
2252 	67.66547 		
2251.949951 	68.53385 		
2251.899902 	69.13986 		
2251.850098 	69.72301 		
2251.800049 	70.5744 		
2251.75 	71.4908 		
2251.699951 	72.1276 		
2251.649902 	72.77495 		
2251.600098 	73.2682 		
2251.550049 	73.72581 		
2251.5 	74.29602 		
2251.449951 	74.67032 		
2251.399902 	75.19552 		
2251.350098 	75.82546 		
2251.300049 	76.13175 		
2251.25 	76.47426 		
2251.199951 	76.81793 		
2251.149902 	77.10804 		
2251.100098 	77.44154 		
2251.050049 	77.79638 		
2251 	77.95782 		
2250.949951 	78.21466 		
2250.899902 	78.48999 		
2250.850098 	78.78357 		
2250.800049 	78.95587 		
2250.75 	79.00073 		
2250.699951 	79.32419 		
2250.649902 	79.42147 		
2250.600098 	79.50848 		
2250.550049 	79.60637 		
2250.5 	79.66646 		
2250.449951 	79.78844 		
2250.399902 	80.00714 		
2250.350098 	80.13216 		
2250.300049 	80.14887 		
2250.25 	80.21689 		
2250.199951 	80.26369 		
2250.149902 	80.32984 		
2250.100098 	80.36449 		
2250.050049 	80.46248 		
2250 	80.6431 		
2249.949951 	80.62624 		
2249.899902 	80.72078 		
2249.850098 	80.67171 		
2249.800049 	80.79682 		
2249.75 	80.86863 		
2249.699951 	80.91825 		
2249.649902 	80.8722 		
2249.600098 	80.97065 		
2249.550049 	81.05627 		
2249.5 	81.08019 		
2249.449951 	81.11509 		
2249.399902 	81.16851 		
2249.350098 	81.02521 		
2249.300049 	81.16522 		
2249.25 	81.20883 		
2249.199951 	81.21535 		
2249.149902 	81.28323 		
2249.100098 	81.27551 		
2249.050049 	81.21291 		
2249 	81.25707 		
2248.949951 	81.25685 		
2248.899902 	81.2064 		
2248.850098 	81.18356 		
2248.800049 	81.19911 		
2248.75 	81.21536 		
2248.699951 	81.04247 		
2248.649902 	80.98828 		
2248.600098 	80.81113 		
2248.550049 	80.7792 		
2248.5 	80.69875 		
2248.449951 	80.61985 		
2248.399902 	80.46108 		
2248.350098 	80.34238 		
2248.300049 	80.0976 		
2248.25 	79.81092 		
2248.199951 	79.50182 		
2248.149902 	79.32213 		
2248.100098 	79.08333 		
2248.050049 	78.75499 		
2248 	78.50285 		
2247.949951 	78.10317 		
2247.899902 	77.61624 		
2247.850098 	77.25588 		
2247.800049 	76.74047 		
2247.75 	76.14581 		
2247.699951 	75.77523 		
2247.649902 	75.22211 		
2247.600098 	74.74155 		
2247.550049 	74.34155 		
2247.5 	73.61935 		
2247.449951 	72.81005 		
2247.399902 	72.0536 		
2247.350098 	71.4362 		
2247.300049 	70.71702 		
2247.25 	69.97422 		
2247.199951 	69.20594 		
2247.149902 	68.50219 		
2247.100098 	67.73243 		
2247.050049 	66.79305 		
2247 	65.76739 		
2246.949951 	64.69925 		
2246.899902 	63.79641 		
2246.850098 	62.84557 		
2246.800049 	61.94474 		
2246.75 	61.11639 		
2246.699951 	60.20926 		
2246.649902 	59.11979 		
2246.600098 	57.81104 		
2246.550049 	56.72093 		
2246.5 	55.6929 		
2246.449951 	54.76424 		
2246.399902 	53.65833 		
2246.350098 	52.6489 		
2246.300049 	51.67903 		
2246.25 	50.69781 		
2246.199951 	49.47641 		
2246.149902 	48.48087 		
2246.100098 	47.2002 		
2246.050049 	46.18153 		
2246 	45.20666 		
2245.949951 	44.20682 		
2245.899902 	43.33189 		
2245.850098 	42.45197 		
2245.800049 	41.48611 		
2245.75 	40.41557 		
2245.699951 	39.31372 		
2245.649902 	38.31216 		
2245.600098 	37.49032 		
2245.550049 	36.49316 		
2245.5 	35.62434 		
2245.449951 	34.80763 		
2245.399902 	34.16149 		
2245.350098 	33.29544 		
2245.300049 	32.33311 		
2245.25 	31.32052 		
2245.199951 	30.39072 		
2245.149902 	29.67151 		
2245.100098 	28.8532 		
2245.050049 	28.056 		
2245 	27.57963 		
2244.949951 	26.80068 		
2244.899902 	26.02195 		
2244.850098 	25.13936 		
2244.800049 	24.41332 		
2244.75 	23.88458 		
2244.699951 	23.09842 		
2244.649902 	22.45558 		
2244.600098 	21.90109 		
2244.550049 	21.38347 		
2244.5 	20.69517 		
2244.449951 	19.97246 		
2244.399902 	19.31709 		
2244.350098 	18.80678 		
2244.300049 	18.27838 		
2244.25 	17.78618 		
2244.199951 	17.33646 		
2244.149902 	16.85525 		
2244.100098 	16.44553 		
2244.050049 	15.96615 		
2244 	15.38917 		
2243.949951 	14.90501 		
2243.899902 	14.51296 		
2243.850098 	14.12852 		
2243.800049 	13.71093 		
2243.75 	13.29846 		
2243.699951 	12.98047 		
2243.649902 	12.69182 		
2243.600098 	12.31721 		
2243.550049 	11.90625 		
2243.5 	11.52312 		
2243.449951 	11.08874 		
2243.399902 	10.79469 		
2243.350098 	10.46805 		
2243.300049 	10.18036 		
2243.25 	10.00648 		
2243.199951 	9.663604 		
2243.149902 	9.348847 		
2243.100098 	9.070072 		
2243.050049 	8.775423 		
2243 	8.517504 		
2242.949951 	8.209477 		
2242.899902 	8.040578 		
2242.850098 	7.809672 		
2242.800049 	7.595343 		
2242.75 	7.404418 		
2242.699951 	7.111648 		
2242.649902 	6.824439 		
2242.600098 	6.606047 		
2242.550049 	6.454408 		
2242.5 	6.334481 		
2242.449951 	6.172983 		
2242.399902 	5.978972 		
2242.350098 	5.82934 		
2242.300049 	5.604311 		
2242.25 	5.406486 		
2242.199951 	5.296178 		
2242.149902 	5.160533 		
2242.100098 	5.012558 		
2242.050049 	4.852562 		
2242 	4.749282 		
2241.949951 	4.684514 		
2241.899902 	4.568975 		
2241.850098 	4.396873 		
2241.800049 	4.277463 		
2241.75 	4.199613 		
2241.699951 	4.030449 		
2241.649902 	3.936753 		
2241.600098 	3.865202 		
2241.550049 	3.7119 		
2241.5 	3.626774 		
2241.449951 	3.548662 		
2241.399902 	3.448012 		
2241.350098 	3.321384 		
2241.300049 	3.299376 		
2241.25 	3.210827 		
2241.199951 	3.109135 		
2241.149902 	3.016519 		
2241.100098 	2.893295 		
2241.050049 	2.864766 		
2241 	2.776409 		
2240.949951 	2.720865 		
2240.899902 	2.616098 		
2240.850098 	2.583389 		
2240.800049 	2.492262 		
2240.75 	2.443254 		
2240.699951 	2.376084 		
2240.649902 	2.376454 		
2240.600098 	2.274541 		
2240.550049 	2.272954 		
2240.5 	2.206568 		
2240.449951 	2.143697 		
2240.399902 	2.079714 		
2240.350098 	2.050785 		
2240.300049 	1.970558 		
2240.25 	1.960131 		
2240.199951 	1.894598 		
2240.149902 	1.871181 		
2240.100098 	1.787943 		
2240.050049 	1.77374 		
2240 	1.655412 		
2239.949951 	1.682426 		
2239.899902 	1.686703 		
2239.850098 	1.620029 		
2239.800049 	1.589885 		
2239.75 	1.608213 		
2239.699951 	1.493662 		
2239.649902 	1.451138 		
2239.600098 	1.429417 		
2239.550049 	1.44514 		
2239.5 	1.36938 		
2239.449951 	1.350024 		
2239.399902 	1.353799 		
2239.350098 	1.312665 		
2239.300049 	1.233778 		
2239.25 	1.236048 		
2239.199951 	1.270992 		
2239.149902 	1.160815 		
2239.100098 	1.129403 		
2239.050049 	1.175027 		
2239 	1.128354 		
2238.949951 	1.111068 		
2238.899902 	1.11411 		
2238.850098 	1.037368 		
2238.800049 	0.971539 		
2238.75 	1.121768 		
2238.699951 	1.010006 		
2238.649902 	1.023875 		
2238.600098 	0.976955 		
