700 8.83467e-05
700.8 0.000221142
701.6 0.000354354
702.4 0.000487983
703.2 0.000622029
704 0.000756494
704.8 0.000891719
705.6 0.00102747
706.4 0.00116374
707.2 0.00130054
708 0.00143786
708.8 0.00157202
709.6 0.00170607
710.4 0.00173861
711.2 0.00166977
712 0.00160096
712.8 0.00153533
713.6 0.00146947
714.4 0.00140337
715.2 0.00133703
716 0.00127045
716.8 0.0012033
717.6 0.00113594
718.4 0.00106838
719.2 0.00100061
720 0.000932647
720.8 0.000991462
721.6 0.0010502
722.4 0.00110885
723.2 0.00116743
724 0.00122593
724.8 0.00128543
725.6 0.00134496
726.4 0.0014045
727.2 0.00146407
728 0.00152366
728.8 0.00158302
729.6 0.00164238
730.4 0.00161448
731.2 0.0014993
732 0.00138412
732.8 0.00126942
733.6 0.00115463
734.4 0.00103974
735.2 0.00092476
736 0.000809689
736.8 0.000693795
737.6 0.000578052
738.4 0.000462458
739.2 0.000347015
740 0.000231722
740.8 0.000233018
741.6 0.000234316
742.4 0.000235615
743.2 0.000236916
744 0.000238218
744.8 0.000239744
745.6 0.000241274
746.4 0.000242809
747.2 0.000244348
748 0.000245891
748.8 0.000247381
749.6 0.000248874
750.4 0.000273147
751.2 0.000320295
752 0.000367574
752.8 0.000414325
753.6 0.000461058
754.4 0.000507771
755.2 0.000554465
756 0.000601139
756.8 0.000648062
757.6 0.000695003
758.4 0.000741963
759.2 0.000788943
760 0.000835941
760.8 0.000828449
761.6 0.000820932
762.4 0.000813388
763.2 0.000805818
764 0.000798222
764.8 0.00078869
765.6 0.000779175
766.4 0.000769676
767.2 0.000760192
768 0.000750725
768.8 0.000742099
769.6 0.000733469
770.4 0.000783641
771.2 0.000892668
772 0.00100176
772.8 0.00111075
773.6 0.00121977
774.4 0.00132882
775.2 0.0014379
776 0.00154701
776.8 0.00165487
777.6 0.0017626
778.4 0.00187018
779.2 0.00197763
780 0.00208494
780.8 0.00264542
781.6 0.00320575
782.4 0.00376592
783.2 0.00432594
784 0.00488579
784.8 0.00544479
785.6 0.00600347
786.4 0.00656185
787.2 0.00711992
788 0.00767769
788.8 0.0082228
789.6 0.00876593
790.4 0.0105108
791.2 0.0134499
792 0.0163769
792.8 0.0193209
793.6 0.0222616
794.4 0.0251992
795.2 0.0281335
796 0.0310645
796.8 0.0339632
797.6 0.0368537
798.4 0.0397359
799.2 0.04261
800 0.0454758
800.8 0.056125
801.6 0.0667225
802.4 0.0772687
803.2 0.0877635
804 0.098207
804.8 0.108599
805.6 0.118941
806.4 0.129231
807.2 0.139471
808 0.14966
808.8 0.160246
809.6 0.170839
810.4 0.206823
811.2 0.26825
812 0.329751
812.8 0.390665
813.6 0.451446
814.4 0.512095
815.2 0.572612
816 0.632996
816.8 0.693627
817.6 0.754191
818.4 0.814688
819.2 0.875118
820 0.935479
820.8 1.12411
821.6 1.31269
822.4 1.50123
823.2 1.68972
824 1.87815
824.8 2.06778
825.6 2.25758
826.4 2.44756
827.2 2.63771
828 2.82804
828.8 3.01516
829.6 3.20203
830.4 3.56591
831.2 4.10643
832 4.64623
832.8 5.19575
